simulationID,dynamic,simulation,vrest,slope,pqif,seed,std,mean
oscillations_2_1_37,oscillations,2,,10.74,1.0,37,0.2906824869315115,-7.495814447539803e-05
oscillations_2_1_38,oscillations,2,,10.74,1.0,38,0.2879825456596346,0.0005554768252235134
oscillations_2_1_39,oscillations,2,,10.74,1.0,39,0.28866427248172394,0.000731355027537259
oscillations_2_1_40,oscillations,2,,10.74,1.0,40,0.28522056061213447,0.00042988215341669783
oscillations_2_1_41,oscillations,2,,10.74,1.0,41,0.29040099842669287,0.00036305689983929666
oscillations_2_1_42,oscillations,2,,10.74,1.0,42,0.2882472488155035,0.0002982631591283717
oscillations_2_1_43,oscillations,2,,10.74,1.0,43,0.28887787246482893,-0.00018041950170675643
oscillations_2_1_44,oscillations,2,,10.74,1.0,44,0.2881188310424095,0.0005314182665556794
oscillations_2_1_45,oscillations,2,,10.74,1.0,45,0.28949546129551984,1.668895213033714e-05
oscillations_2_1_46,oscillations,2,,10.74,1.0,46,0.28080472104535253,0.00046785356715092215
oscillations_2_1_47,oscillations,2,,10.74,1.0,47,0.28416424897755077,0.0003697469501262604
oscillations_2_1_48,oscillations,2,,10.74,1.0,48,0.28445414876129743,-0.00020299457361269262
oscillations_2_1_49,oscillations,2,,10.74,1.0,49,0.2993599857524253,-0.00012022072686598211
oscillations_3_0_0,oscillations,3,-17.0,8.65,0.0,0,0.2978758856534892,4.175511345499807e-05
oscillations_3_0_1,oscillations,3,-17.0,8.65,0.0,1,0.30216217331012457,0.00015206622067367908
oscillations_3_0_2,oscillations,3,-17.0,8.65,0.0,2,0.29324692713905404,-0.00013985920049706268
oscillations_3_0_3,oscillations,3,-17.0,8.65,0.0,3,0.29099605415335816,-5.4876338271993696e-05
oscillations_3_0_4,oscillations,3,-17.0,8.65,0.0,4,0.296313261469887,0.00019561495597128378
oscillations_3_0_5,oscillations,3,-17.0,8.65,0.0,5,0.2966941558709286,-9.47437702447324e-06
oscillations_3_0_6,oscillations,3,-17.0,8.65,0.0,6,0.2975552488216452,-1.320718371989612e-05
oscillations_3_0_7,oscillations,3,-17.0,8.65,0.0,7,0.2971168481016111,-0.00043460117505372917
oscillations_3_0_8,oscillations,3,-17.0,8.65,0.0,8,0.2948465482376537,-0.0001408687054148172
oscillations_3_0_9,oscillations,3,-17.0,8.65,0.0,9,0.2943080616120701,0.00016602780433161988
oscillations_3_0_10,oscillations,3,-17.0,8.65,0.0,10,0.29650331815661857,0.00015379810018918046
oscillations_3_0_11,oscillations,3,-17.0,8.65,0.0,11,0.29232339239103744,-0.0001657846223297385
oscillations_3_0_12,oscillations,3,-17.0,8.65,0.0,12,0.30098544158097845,0.00026774770488248743
oscillations_3_0_13,oscillations,3,-17.0,8.65,0.0,13,0.2975702585367105,-3.400375137313061e-05
oscillations_3_0_14,oscillations,3,-17.0,8.65,0.0,14,0.2967752052473148,-0.00022922008138498754
oscillations_3_0_15,oscillations,3,-17.0,8.65,0.0,15,0.29532585655662247,-0.00021488063595679466
oscillations_3_0_16,oscillations,3,-17.0,8.65,0.0,16,0.2980339251040461,-0.00023998983030501875
oscillations_3_0_17,oscillations,3,-17.0,8.65,0.0,17,0.29050074813038324,-1.7068639310877393e-05
oscillations_3_0_18,oscillations,3,-17.0,8.65,0.0,18,0.30484466338015254,1.252494298894955e-05
oscillations_3_0_19,oscillations,3,-17.0,8.65,0.0,19,0.301379343317298,-7.43912868074635e-05
oscillations_3_0_20,oscillations,3,-17.0,8.65,0.0,20,0.2951285841727942,-7.005620131498638e-05
oscillations_3_0_21,oscillations,3,-17.0,8.65,0.0,21,0.29451832328230265,5.6214481333152536e-05
oscillations_3_0_22,oscillations,3,-17.0,8.65,0.0,22,0.29415890598511046,-0.00010547240738383352
oscillations_3_0_23,oscillations,3,-17.0,8.65,0.0,23,0.2911349451958576,4.080004651854936e-05
oscillations_3_0_24,oscillations,3,-17.0,8.65,0.0,24,0.28977646997187917,-0.00023853136653927023
oscillations_3_0_25,oscillations,3,-17.0,8.65,0.0,25,0.29132614366749315,8.1744108824923e-05
oscillations_3_0_26,oscillations,3,-17.0,8.65,0.0,26,0.2978462881276944,-0.00015008920972884283
oscillations_3_0_27,oscillations,3,-17.0,8.65,0.0,27,0.29132201712302686,-5.6011292867940256e-05
oscillations_3_0_28,oscillations,3,-17.0,8.65,0.0,28,0.300066210038023,-9.125979287586143e-05
oscillations_3_0_29,oscillations,3,-17.0,8.65,0.0,29,0.29179196908302224,-0.00037151935950643786
oscillations_3_0_30,oscillations,3,-17.0,8.65,0.0,30,0.295971941333646,5.6265573853139585e-05
oscillations_3_0_31,oscillations,3,-17.0,8.65,0.0,31,0.3159724633881916,0.0001290206082862454
oscillations_3_0_32,oscillations,3,-17.0,8.65,0.0,32,0.2965333150762238,3.6446882639155743e-06
oscillations_3_0_33,oscillations,3,-17.0,8.65,0.0,33,0.3008280743597927,-7.266154279960955e-05
oscillations_3_0_34,oscillations,3,-17.0,8.65,0.0,34,0.29486629858961766,0.00010545492565221575
oscillations_3_0_35,oscillations,3,-17.0,8.65,0.0,35,0.29736159009872715,6.4674704848067e-05
oscillations_3_0_36,oscillations,3,-17.0,8.65,0.0,36,0.2929643861567333,-3.345776345623943e-05
oscillations_3_0_37,oscillations,3,-17.0,8.65,0.0,37,0.30055892715496496,-0.0001172964875475699
oscillations_3_0_38,oscillations,3,-17.0,8.65,0.0,38,0.2925608871521037,0.00010983595353295184
oscillations_3_0_39,oscillations,3,-17.0,8.65,0.0,39,0.29573104068728534,6.25500130630187e-05
oscillations_3_0_40,oscillations,3,-17.0,8.65,0.0,40,0.29483831195465376,0.00012529083183220795
oscillations_3_0_41,oscillations,3,-17.0,8.65,0.0,41,0.30338463633913254,-0.00021995641180439263
oscillations_3_0_42,oscillations,3,-17.0,8.65,0.0,42,0.2937354482475987,4.840351786595728e-05
oscillations_3_0_43,oscillations,3,-17.0,8.65,0.0,43,0.2914629386447783,-0.00025332106215013333
oscillations_3_0_44,oscillations,3,-17.0,8.65,0.0,44,0.29303300713817815,5.730444147393873e-05
oscillations_3_0_45,oscillations,3,-17.0,8.65,0.0,45,0.29485144845245853,0.00014794689908128925
oscillations_3_0_46,oscillations,3,-17.0,8.65,0.0,46,0.2972845384871126,-7.033898884055503e-05
oscillations_3_0_47,oscillations,3,-17.0,8.65,0.0,47,0.2938606916836634,0.00011080679974198724
oscillations_3_0_48,oscillations,3,-17.0,8.65,0.0,48,0.29368542222424604,0.00010322508005694014
oscillations_3_0_49,oscillations,3,-17.0,8.65,0.0,49,0.2921480359712225,-0.00018349208304224284
oscillations_3_0.25_0,oscillations,3,-17.0,8.65,0.25,0,0.29589845429483963,0.00046854780982526147
oscillations_3_0.25_1,oscillations,3,-17.0,8.65,0.25,1,0.2954601500613929,0.0002167711829384825
oscillations_3_0.25_2,oscillations,3,-17.0,8.65,0.25,2,0.29130304333931445,-0.00011344138034864035
oscillations_3_0.25_3,oscillations,3,-17.0,8.65,0.25,3,0.2896795363249464,0.0006183205020794457
oscillations_3_0.25_4,oscillations,3,-17.0,8.65,0.25,4,0.29721684569025175,-7.743820414921377e-05
oscillations_3_0.25_5,oscillations,3,-17.0,8.65,0.25,5,0.30014484531752694,-0.00015380920192028882
oscillations_3_0.25_6,oscillations,3,-17.0,8.65,0.25,6,0.29005760594842095,-0.00036266241103734276
oscillations_3_0.25_7,oscillations,3,-17.0,8.65,0.25,7,0.28660873330799214,-6.770724783623838e-05
oscillations_3_0.25_8,oscillations,3,-17.0,8.65,0.25,8,0.2838303968279416,4.043598855964436e-06
oscillations_3_0.25_9,oscillations,3,-17.0,8.65,0.25,9,0.2950623141494311,-0.00012856633385178388
oscillations_3_0.25_10,oscillations,3,-17.0,8.65,0.25,10,0.29199525251885594,-9.408394353445082e-05
oscillations_3_0.25_11,oscillations,3,-17.0,8.65,0.25,11,0.29532670381694986,-0.00033316034631136136
oscillations_3_0.25_12,oscillations,3,-17.0,8.65,0.25,12,0.2919696638531849,-0.00033484291509088264
oscillations_3_0.25_13,oscillations,3,-17.0,8.65,0.25,13,0.30006423987948044,0.00011277296588718815
oscillations_3_0.25_14,oscillations,3,-17.0,8.65,0.25,14,0.2929447064473913,-7.732217543480766e-05
oscillations_3_0.25_15,oscillations,3,-17.0,8.65,0.25,15,0.3001679202206188,-9.435312541127788e-05
oscillations_3_0.25_16,oscillations,3,-17.0,8.65,0.25,16,0.29412057339432396,0.00012012452544161493
oscillations_3_0.25_17,oscillations,3,-17.0,8.65,0.25,17,0.2992728068782708,5.8064313891107596e-05
oscillations_3_0.25_18,oscillations,3,-17.0,8.65,0.25,18,0.2917179495684083,-0.00043315252938180935
oscillations_3_0.25_19,oscillations,3,-17.0,8.65,0.25,19,0.29374599591383677,0.00010228844901542875
oscillations_3_0.25_20,oscillations,3,-17.0,8.65,0.25,20,0.2902793844242274,0.00015507929774362907
oscillations_3_0.25_21,oscillations,3,-17.0,8.65,0.25,21,0.2943595745326491,0.00028672470375204294
oscillations_3_0.25_22,oscillations,3,-17.0,8.65,0.25,22,0.2925328548733601,0.0002136786395395196
oscillations_3_0.25_23,oscillations,3,-17.0,8.65,0.25,23,0.29137803777000676,-0.00016647720710553053
oscillations_3_0.25_24,oscillations,3,-17.0,8.65,0.25,24,0.2921067574085412,-0.0001792993551190378
oscillations_3_0.25_25,oscillations,3,-17.0,8.65,0.25,25,0.29975865883453656,0.0003033443725114723
oscillations_3_0.25_26,oscillations,3,-17.0,8.65,0.25,26,0.29361063541337196,-0.00015398577087931197
oscillations_3_0.25_27,oscillations,3,-17.0,8.65,0.25,27,0.29414588964026667,-0.00013733051870734985
oscillations_3_0.25_28,oscillations,3,-17.0,8.65,0.25,28,0.29381773831459146,-0.0001056311633853327
oscillations_3_0.25_29,oscillations,3,-17.0,8.65,0.25,29,0.2939443707265451,0.00010698886683545931
oscillations_3_0.25_30,oscillations,3,-17.0,8.65,0.25,30,0.29675721815469835,-3.766357769856759e-05
oscillations_3_0.25_31,oscillations,3,-17.0,8.65,0.25,31,0.30062412596246924,0.0005219114287506539
oscillations_3_0.25_32,oscillations,3,-17.0,8.65,0.25,32,0.2945739003726443,0.00024340459180192898
oscillations_3_0.25_33,oscillations,3,-17.0,8.65,0.25,33,0.28754691184384645,-0.0002672347926651878
oscillations_3_0.25_34,oscillations,3,-17.0,8.65,0.25,34,0.30332947811734234,-0.0002530133994872367
oscillations_3_0.25_35,oscillations,3,-17.0,8.65,0.25,35,0.2977739346833359,-2.049985108796415e-05
oscillations_3_0.25_36,oscillations,3,-17.0,8.65,0.25,36,0.29629801169317194,-0.00028966449538908183
oscillations_3_0.25_37,oscillations,3,-17.0,8.65,0.25,37,0.2959320481817453,0.00012993058014513316
oscillations_3_0.25_38,oscillations,3,-17.0,8.65,0.25,38,0.29263758660941613,0.00030221608793348326
oscillations_3_0.25_39,oscillations,3,-17.0,8.65,0.25,39,0.29532345700544615,0.00011375164078685449
oscillations_3_0.25_40,oscillations,3,-17.0,8.65,0.25,40,0.29606854530763443,5.651270566359716e-05
oscillations_3_0.25_41,oscillations,3,-17.0,8.65,0.25,41,0.2946006656267517,0.00011211362935606523
oscillations_3_0.25_42,oscillations,3,-17.0,8.65,0.25,42,0.2996531585375958,0.00024807493444979904
oscillations_3_0.25_43,oscillations,3,-17.0,8.65,0.25,43,0.2949499196064776,0.00018439473994861242
oscillations_3_0.25_44,oscillations,3,-17.0,8.65,0.25,44,0.2900803670714408,0.0003182920810334481
oscillations_3_0.25_45,oscillations,3,-17.0,8.65,0.25,45,0.29348283411590576,0.00015237777814856187
oscillations_3_0.25_46,oscillations,3,-17.0,8.65,0.25,46,0.2883371966707293,-0.00012767810816444191
oscillations_3_0.25_47,oscillations,3,-17.0,8.65,0.25,47,0.2937494157356859,-6.757471207013337e-05
oscillations_3_0.25_48,oscillations,3,-17.0,8.65,0.25,48,0.2871871172726183,5.858857863499526e-05
oscillations_3_0.25_49,oscillations,3,-17.0,8.65,0.25,49,0.2923985947372975,6.973566587481028e-05
oscillations_3_0.5_0,oscillations,3,-17.0,8.65,0.5,0,0.2933937384411633,0.00020134483164549683
oscillations_3_0.5_1,oscillations,3,-17.0,8.65,0.5,1,0.29735922641275947,-7.142146926696949e-05
oscillations_3_0.5_2,oscillations,3,-17.0,8.65,0.5,2,0.29367147630837115,-5.163812283736102e-06
oscillations_3_0.5_3,oscillations,3,-17.0,8.65,0.5,3,0.2958974699858308,0.0002871383275689005
oscillations_3_0.5_4,oscillations,3,-17.0,8.65,0.5,4,0.29954108715628747,6.672404295358496e-05
oscillations_3_0.5_5,oscillations,3,-17.0,8.65,0.5,5,0.29147140583272835,7.271598781436683e-05
oscillations_3_0.5_6,oscillations,3,-17.0,8.65,0.5,6,0.29121117338810554,0.0005699415973079528
oscillations_3_0.5_7,oscillations,3,-17.0,8.65,0.5,7,0.28956679107772104,-6.177766846769086e-05
oscillations_3_0.5_8,oscillations,3,-17.0,8.65,0.5,8,0.29084451636155734,-0.000473111301166057
oscillations_3_0.5_9,oscillations,3,-17.0,8.65,0.5,9,0.2998503501738323,0.0003765046187364073
oscillations_3_0.5_10,oscillations,3,-17.0,8.65,0.5,10,0.29061694868688165,-0.00036874078305008576
oscillations_3_0.5_11,oscillations,3,-17.0,8.65,0.5,11,0.29295460172592586,-0.00019060722684753856
oscillations_3_0.5_12,oscillations,3,-17.0,8.65,0.5,12,0.2994671534971871,-0.0002535028123215475
oscillations_3_0.5_13,oscillations,3,-17.0,8.65,0.5,13,0.29739216006446567,-0.0001027423897582611
oscillations_3_0.5_14,oscillations,3,-17.0,8.65,0.5,14,0.2933860002596175,-0.00011794476619132887
oscillations_3_0.5_15,oscillations,3,-17.0,8.65,0.5,15,0.29320825786510785,1.5830540585139996e-07
oscillations_3_0.5_16,oscillations,3,-17.0,8.65,0.5,16,0.29047303209181174,-0.00019620984221344076
oscillations_3_0.5_17,oscillations,3,-17.0,8.65,0.5,17,0.2917977388229493,3.0199088912375716e-05
oscillations_3_0.5_18,oscillations,3,-17.0,8.65,0.5,18,0.29348594347256884,-0.0004775061168608664
oscillations_3_0.5_19,oscillations,3,-17.0,8.65,0.5,19,0.29081652116977197,0.00019025993741506088
oscillations_3_0.5_20,oscillations,3,-17.0,8.65,0.5,20,0.2970818544701427,0.0002503054579283552
oscillations_3_0.5_21,oscillations,3,-17.0,8.65,0.5,21,0.3010024520644989,0.0002354247672930339
oscillations_3_0.5_22,oscillations,3,-17.0,8.65,0.5,22,0.28439335590352594,0.0002980527119740367
oscillations_3_0.5_23,oscillations,3,-17.0,8.65,0.5,23,0.29164501867345743,-0.00013413690973796956
oscillations_3_0.5_24,oscillations,3,-17.0,8.65,0.5,24,0.2937348751181132,0.00011174686055096612
oscillations_3_0.5_25,oscillations,3,-17.0,8.65,0.5,25,0.2940323607240404,-5.7884796515008264e-05
oscillations_3_0.5_26,oscillations,3,-17.0,8.65,0.5,26,0.29755658346807956,-0.00015085038039603667
oscillations_3_0.5_27,oscillations,3,-17.0,8.65,0.5,27,0.30007845372526915,0.00045049670410775695
oscillations_3_0.5_28,oscillations,3,-17.0,8.65,0.5,28,0.28796479924644497,-9.313838802047061e-05
oscillations_3_0.5_29,oscillations,3,-17.0,8.65,0.5,29,0.2950369820647801,3.481702750189952e-05
oscillations_3_0.5_30,oscillations,3,-17.0,8.65,0.5,30,0.28446325056754096,9.343827450430405e-05
oscillations_3_0.5_31,oscillations,3,-17.0,8.65,0.5,31,0.298195578821773,9.335417814065284e-05
oscillations_3_0.5_32,oscillations,3,-17.0,8.65,0.5,32,0.2951900400724537,-0.0001894093796442893
oscillations_3_0.5_33,oscillations,3,-17.0,8.65,0.5,33,0.29611605340186486,-0.00026676427047078965
oscillations_3_0.5_34,oscillations,3,-17.0,8.65,0.5,34,0.2918477292063798,-1.5987143939873328e-06
oscillations_3_0.5_35,oscillations,3,-17.0,8.65,0.5,35,0.29379095567922164,0.0001634597581693963
oscillations_3_0.5_36,oscillations,3,-17.0,8.65,0.5,36,0.28941276905725294,0.00024014982557514673
oscillations_3_0.5_37,oscillations,3,-17.0,8.65,0.5,37,0.28828116440104784,0.00017091886490709727
oscillations_3_0.5_38,oscillations,3,-17.0,8.65,0.5,38,0.2873609346154118,-0.00026664612783428395
oscillations_3_0.5_39,oscillations,3,-17.0,8.65,0.5,39,0.2890887248289616,8.411874959008945e-05
oscillations_3_0.5_40,oscillations,3,-17.0,8.65,0.5,40,0.29152312345182224,-0.00015359645579133744
oscillations_3_0.5_41,oscillations,3,-17.0,8.65,0.5,41,0.2919008285771391,8.952718806571734e-05
oscillations_3_0.5_42,oscillations,3,-17.0,8.65,0.5,42,0.28703810976122973,-0.00010699092997615293
oscillations_3_0.5_43,oscillations,3,-17.0,8.65,0.5,43,0.2934204033995428,-0.0004977588876815504
oscillations_3_0.5_44,oscillations,3,-17.0,8.65,0.5,44,0.2935495997558336,0.00027323683229840603
oscillations_3_0.5_45,oscillations,3,-17.0,8.65,0.5,45,0.2935032804031623,-0.0001650905650091627
oscillations_3_0.5_46,oscillations,3,-17.0,8.65,0.5,46,0.3005586071563673,0.00021222588648928998
oscillations_3_0.5_47,oscillations,3,-17.0,8.65,0.5,47,0.29545545499353704,0.00020738068143790253
oscillations_3_0.5_48,oscillations,3,-17.0,8.65,0.5,48,0.29557385613405435,-0.0001426917859669364
oscillations_3_0.5_49,oscillations,3,-17.0,8.65,0.5,49,0.2889542529488591,0.0005417708944253249
oscillations_3_0.75_0,oscillations,3,-17.0,8.65,0.75,0,0.29559298543412504,-0.0002664365891381047
oscillations_3_0.75_1,oscillations,3,-17.0,8.65,0.75,1,0.2899067565070214,0.0005365173215792638
oscillations_3_0.75_2,oscillations,3,-17.0,8.65,0.75,2,0.29034827190174256,-0.00029172406917289684
oscillations_3_0.75_3,oscillations,3,-17.0,8.65,0.75,3,0.2918288429105832,0.00041604555346877047
oscillations_3_0.75_4,oscillations,3,-17.0,8.65,0.75,4,0.2882564424423439,0.00017235422290610175
oscillations_3_0.75_5,oscillations,3,-17.0,8.65,0.75,5,0.291312451473083,-0.0005420993318324192
oscillations_3_0.75_6,oscillations,3,-17.0,8.65,0.75,6,0.2994611141130456,0.00041405180843146334
oscillations_3_0.75_7,oscillations,3,-17.0,8.65,0.75,7,0.29405078630978676,-0.0003678593574101468
oscillations_3_0.75_8,oscillations,3,-17.0,8.65,0.75,8,0.29171447698690545,-3.445461636802594e-06
oscillations_3_0.75_9,oscillations,3,-17.0,8.65,0.75,9,0.2953225994904441,-2.8215045930791004e-05
oscillations_3_0.75_10,oscillations,3,-17.0,8.65,0.75,10,0.28733064877517966,-0.0002508825525724782
oscillations_3_0.75_11,oscillations,3,-17.0,8.65,0.75,11,0.291603042467332,0.0005833924068783323
oscillations_3_0.75_12,oscillations,3,-17.0,8.65,0.75,12,0.28891226693591254,6.618189439987354e-05
oscillations_3_0.75_13,oscillations,3,-17.0,8.65,0.75,13,0.2920659981645815,-2.6850711892537438e-05
oscillations_3_0.75_14,oscillations,3,-17.0,8.65,0.75,14,0.2855930345662422,0.00028517886083954697
oscillations_3_0.75_15,oscillations,3,-17.0,8.65,0.75,15,0.2827603107128725,0.0002303024638989577
oscillations_3_0.75_16,oscillations,3,-17.0,8.65,0.75,16,0.2930088095257465,0.0002476224545981989
oscillations_3_0.75_17,oscillations,3,-17.0,8.65,0.75,17,0.2871319564631502,-3.694166277815158e-07
oscillations_3_0.75_18,oscillations,3,-17.0,8.65,0.75,18,0.28800667045779965,0.00035394620289096635
oscillations_3_0.75_19,oscillations,3,-17.0,8.65,0.75,19,0.28696750574317864,0.00015175503050397389
oscillations_3_0.75_20,oscillations,3,-17.0,8.65,0.75,20,0.29315640053528075,0.0005671528858015234
oscillations_3_0.75_21,oscillations,3,-17.0,8.65,0.75,21,0.2935778340770041,0.00040185615487434135
oscillations_3_0.75_22,oscillations,3,-17.0,8.65,0.75,22,0.29986563679115275,0.0002532750813002295
oscillations_3_0.75_23,oscillations,3,-17.0,8.65,0.75,23,0.29365981635678595,0.000302883606123598
oscillations_3_0.75_24,oscillations,3,-17.0,8.65,0.75,24,0.29196014459414776,0.0003011981867170694
oscillations_3_0.75_25,oscillations,3,-17.0,8.65,0.75,25,0.29229128442142,-0.0003216651500424277
oscillations_3_0.75_26,oscillations,3,-17.0,8.65,0.75,26,0.2868075105348063,-5.606618683981774e-05
oscillations_3_0.75_27,oscillations,3,-17.0,8.65,0.75,27,0.28876896552788694,-0.00014368213684942598
oscillations_3_0.75_28,oscillations,3,-17.0,8.65,0.75,28,0.28717158562950573,-0.00025521688911002893
oscillations_3_0.75_29,oscillations,3,-17.0,8.65,0.75,29,0.286538248500064,0.0001523230528884429
oscillations_3_0.75_30,oscillations,3,-17.0,8.65,0.75,30,0.2903734348183196,-0.00018715576768789735
oscillations_3_0.75_31,oscillations,3,-17.0,8.65,0.75,31,0.29212285259553755,0.00031144743880100813
oscillations_3_0.75_32,oscillations,3,-17.0,8.65,0.75,32,0.29235415433520945,-0.0001339666204786232
oscillations_3_0.75_33,oscillations,3,-17.0,8.65,0.75,33,0.29122984098561483,0.0005526272893783488
oscillations_3_0.75_34,oscillations,3,-17.0,8.65,0.75,34,0.29182084612443104,8.390123427782862e-05
oscillations_3_0.75_35,oscillations,3,-17.0,8.65,0.75,35,0.29044323736723604,-0.0004311799857798304
oscillations_3_0.75_36,oscillations,3,-17.0,8.65,0.75,36,0.2947801824474593,0.00031734160251011245
oscillations_3_0.75_37,oscillations,3,-17.0,8.65,0.75,37,0.2956727571604669,-5.505569287244506e-05
oscillations_3_0.75_38,oscillations,3,-17.0,8.65,0.75,38,0.29528617426170156,0.00039134106716747353
oscillations_3_0.75_39,oscillations,3,-17.0,8.65,0.75,39,0.28640167206315126,-0.0004391284759148121
oscillations_3_0.75_40,oscillations,3,-17.0,8.65,0.75,40,0.2925107004622347,0.0002255227843923171
oscillations_3_0.75_41,oscillations,3,-17.0,8.65,0.75,41,0.2850617849719,-0.00010001417842680649
oscillations_3_0.75_42,oscillations,3,-17.0,8.65,0.75,42,0.29678874866713584,6.120917613594124e-06
oscillations_3_0.75_43,oscillations,3,-17.0,8.65,0.75,43,0.29373547907696523,-0.00010704559181553686
oscillations_3_0.75_44,oscillations,3,-17.0,8.65,0.75,44,0.28701263448314945,0.00011410599909169385
oscillations_3_0.75_45,oscillations,3,-17.0,8.65,0.75,45,0.289726223035321,7.963812177757533e-05
oscillations_3_0.75_46,oscillations,3,-17.0,8.65,0.75,46,0.29082274890000526,0.0006177841411809652
oscillations_3_0.75_47,oscillations,3,-17.0,8.65,0.75,47,0.29621962036031296,-8.238682332766785e-05
oscillations_3_0.75_48,oscillations,3,-17.0,8.65,0.75,48,0.29164225466048965,0.00033292986675566907
oscillations_3_0.75_49,oscillations,3,-17.0,8.65,0.75,49,0.2947093492732413,0.00026383480377965406
oscillations_3_1_0,oscillations,3,,10.74,1.0,0,0.28771234426011216,0.0001900533759614936
oscillations_3_1_1,oscillations,3,,10.74,1.0,1,0.29158312252068425,-0.00020970026634178657
oscillations_3_1_2,oscillations,3,,10.74,1.0,2,0.2851046616258122,0.00014764978624385347
oscillations_3_1_3,oscillations,3,,10.74,1.0,3,0.28516793976236454,-9.73201629985299e-05
oscillations_3_1_4,oscillations,3,,10.74,1.0,4,0.285037926394953,0.0006348502263082798
oscillations_3_1_5,oscillations,3,,10.74,1.0,5,0.28784458016851,0.00012700782704841665
oscillations_3_1_6,oscillations,3,,10.74,1.0,6,0.28807324917509436,0.000683083497672437
oscillations_3_1_7,oscillations,3,,10.74,1.0,7,0.29078243245401486,-0.00024141615418753922
oscillations_3_1_8,oscillations,3,,10.74,1.0,8,0.2827277138874312,-0.0001845638963107853
oscillations_3_1_9,oscillations,3,,10.74,1.0,9,0.285971746411919,4.3447628385646705e-05
oscillations_3_1_10,oscillations,3,,10.74,1.0,10,0.2937753110585178,3.069469050745388e-05
oscillations_3_1_11,oscillations,3,,10.74,1.0,11,0.28858021106438936,0.0003133533373040593
oscillations_3_1_12,oscillations,3,,10.74,1.0,12,0.2882648267816334,0.000732155456472073
oscillations_3_1_13,oscillations,3,,10.74,1.0,13,0.2860020381853079,-6.130059395331062e-05
oscillations_3_1_14,oscillations,3,,10.74,1.0,14,0.28429780670823057,-0.00013721564216392237
oscillations_3_1_15,oscillations,3,,10.74,1.0,15,0.2867725125420306,0.0002746380164288214
oscillations_3_1_16,oscillations,3,,10.74,1.0,16,0.2800441174770664,-0.00025925870949093015
oscillations_3_1_17,oscillations,3,,10.74,1.0,17,0.29308884179805045,0.0006156538121090511
oscillations_3_1_18,oscillations,3,,10.74,1.0,18,0.2888328556575746,-0.00037827698188858523
oscillations_3_1_19,oscillations,3,,10.74,1.0,19,0.28410114786133883,-1.8637919560495276e-05
oscillations_3_1_20,oscillations,3,,10.74,1.0,20,0.29219379719057453,-0.00026576927789528427
oscillations_3_1_21,oscillations,3,,10.74,1.0,21,0.287056861839362,-8.017131409776557e-08
oscillations_3_1_22,oscillations,3,,10.74,1.0,22,0.2923743103936587,0.00023113085494672517
oscillations_3_1_23,oscillations,3,,10.74,1.0,23,0.2842697804462451,-0.00010603255718225313
oscillations_3_1_24,oscillations,3,,10.74,1.0,24,0.287595949802934,-0.0005128313197721254
oscillations_3_1_25,oscillations,3,,10.74,1.0,25,0.28799992864130874,-0.0006672191293613033
oscillations_3_1_26,oscillations,3,,10.74,1.0,26,0.29438874200571913,0.0005624686313645811
oscillations_3_1_27,oscillations,3,,10.74,1.0,27,0.2940039732110321,0.0002564562990433409
oscillations_3_1_28,oscillations,3,,10.74,1.0,28,0.28712478867962504,0.0004559791580347121
oscillations_3_1_29,oscillations,3,,10.74,1.0,29,0.2850031136111136,-1.5392136286638158e-05
oscillations_3_1_30,oscillations,3,,10.74,1.0,30,0.28848861132943343,-0.00012503530770860435
oscillations_3_1_31,oscillations,3,,10.74,1.0,31,0.2952464827748561,9.0512536327787e-06
oscillations_3_1_32,oscillations,3,,10.74,1.0,32,0.28257791535396337,0.0003228352359227428
oscillations_3_1_33,oscillations,3,,10.74,1.0,33,0.28863010234236647,-0.00024711369097984596
oscillations_3_1_34,oscillations,3,,10.74,1.0,34,0.2862409501334948,-9.62719088056236e-05
oscillations_3_1_35,oscillations,3,,10.74,1.0,35,0.2872889401900739,-0.00023691887331508968
oscillations_3_1_36,oscillations,3,,10.74,1.0,36,0.28847153565061007,-5.949051328633091e-05
oscillations_3_1_37,oscillations,3,,10.74,1.0,37,0.28669894589869666,-0.00041168021531811744
oscillations_3_1_38,oscillations,3,,10.74,1.0,38,0.29257095607374173,3.7847078173336746e-05
oscillations_3_1_39,oscillations,3,,10.74,1.0,39,0.2869008019036938,0.0005313784314624501
oscillations_3_1_40,oscillations,3,,10.74,1.0,40,0.28993364131041927,-0.00027488819536208614
oscillations_3_1_41,oscillations,3,,10.74,1.0,41,0.2900462418932221,-2.348086444368054e-05
oscillations_3_1_42,oscillations,3,,10.74,1.0,42,0.28491157462751304,0.00024272184023287093
oscillations_3_1_43,oscillations,3,,10.74,1.0,43,0.28830583028898654,0.0003922364260662174
oscillations_3_1_44,oscillations,3,,10.74,1.0,44,0.2926500417889349,0.00011417552455532569
oscillations_3_1_45,oscillations,3,,10.74,1.0,45,0.291582911291192,-0.00028418399255225233
oscillations_3_1_46,oscillations,3,,10.74,1.0,46,0.28581079728588626,0.00025582625194270245
oscillations_3_1_47,oscillations,3,,10.74,1.0,47,0.2868600926134423,0.00011574400696951175
oscillations_3_1_48,oscillations,3,,10.74,1.0,48,0.2891147252040279,-2.1361037536654724e-05
oscillations_3_1_49,oscillations,3,,10.74,1.0,49,0.287102670963241,6.919680163323362e-05
