ipqif,gsyn,seed,dpr,am2,cm2,astd2,cstd2
0.5,0.0,0,172.76336506517413,1.2565624127256578e-05,3.69175132593584e-13,2.006608543621137e-06,6.230104465463516e-09
0.5,0.0,1,172.20262984437804,1.2606081759276833e-05,1.3802676591498587e-12,2.050398269335162e-06,6.3005565353385815e-09
0.5,0.0,2,172.2633064968076,1.2569674216800219e-05,1.026899110363342e-12,2.054866684136342e-06,6.204677172872823e-09
0.5,0.0,3,172.4189573279412,1.2654829709608235e-05,5.460337893838476e-13,2.031656857480009e-06,6.3670191524365105e-09
0.5,0.0,4,172.67543643105626,1.2593058589281572e-05,1.1871393230259996e-12,2.023594381476654e-06,6.216885365972591e-09
0.5,0.0,5,172.31248002761828,1.2608644841746432e-05,2.006895791511779e-12,2.0279187819916413e-06,6.3692653081717016e-09
0.5,0.0,6,172.11050520604485,1.2602039689768378e-05,4.275266277464941e-12,2.0492890252364157e-06,6.337263383472796e-09
0.5,0.0,7,171.94570809752224,1.2616055623536363e-05,1.072765458078501e-12,2.044507813478106e-06,6.453662776927211e-09
0.5,0.0,8,171.92690823517808,1.2562979601576478e-05,3.598269581147655e-13,2.0474148569663254e-06,6.377468368034701e-09
0.5,0.0,9,172.3366709597837,1.2638274874646736e-05,4.065767060034579e-12,2.0356133188177153e-06,6.357092229486406e-09
0.5,0.0,10,172.00539680316044,1.2555736218575545e-05,1.2922829066660857e-12,2.0373949897607903e-06,6.383726998844748e-09
0.5,0.0,11,171.90647744101014,1.2601705282801291e-05,2.402605641983775e-13,2.0411455381951903e-06,6.4691978889576435e-09
0.5,0.0,12,172.16695028298784,1.258123220182052e-05,1.6500670085452672e-12,2.0324219813242156e-06,6.373071636258111e-09
0.5,0.0,13,172.86515078383226,1.2639936752776013e-05,7.989657295621684e-13,2.023054987139912e-06,6.200192721234217e-09
0.5,0.0,14,172.110239469473,1.253747545694007e-05,1.1802576672711268e-12,2.0401166932506426e-06,6.301355136518224e-09
0.5,0.0,15,172.2590015187127,1.2670914351314036e-05,7.058183504273406e-13,2.028957103962043e-06,6.470095737789726e-09
0.5,0.0,16,171.94516946562206,1.2640518954326434e-05,2.274131351093465e-12,2.0372241922323787e-06,6.521685585853995e-09
0.5,0.0,17,172.3383424498612,1.2619175765157188e-05,7.373582199898721e-12,2.0395703204988624e-06,6.308104089337196e-09
0.5,0.0,18,172.47983874120808,1.2612742735745256e-05,2.003888616500825e-12,2.037343802066468e-06,6.255895521438383e-09
0.5,0.0,19,171.95695594531009,1.2638685923126344e-05,7.5461495941787e-13,2.080302992795647e-06,6.299366240096699e-09
0.5,0.0,20,172.28437580225287,1.2637887017152828e-05,2.816367762431644e-12,2.0376076689904344e-06,6.370211324604093e-09
0.5,0.0,21,171.9683098924095,1.2618624239832292e-05,6.316420761128022e-13,2.043566570085663e-06,6.452546664611845e-09
0.5,0.0,22,172.65242166384184,1.2643320304821204e-05,9.46249433442671e-13,2.024854233377202e-06,6.286000479953039e-09
0.5,0.0,23,172.1461405234956,1.2633050456828552e-05,3.851922642792769e-12,2.049206393839855e-06,6.36376083470165e-09
0.5,0.0,24,172.30016059326908,1.2624692615477796e-05,2.1404833817894295e-12,2.0489891517503474e-06,6.289642297865163e-09
0.5,0.0,25,172.71083442161367,1.2606083682439998e-05,3.6354453316005795e-13,2.0303307635448935e-06,6.185791397862923e-09
0.5,0.0,26,171.77789485326778,1.2577574173861678e-05,1.5806024486533029e-12,2.0413816625311344e-06,6.489693004080453e-09
0.5,0.0,27,172.69519295801646,1.2625632367057493e-05,2.009453755794318e-12,2.0275024763592306e-06,6.230384780089626e-09
0.5,0.0,28,172.49684783259724,1.2628917449055014e-05,3.3143321279218888e-12,2.02775949105144e-06,6.316595597134649e-09
0.5,0.0,29,172.88939672682434,1.2626682498668499e-05,1.9653928916939658e-14,2.0168872070870555e-06,6.20452032252945e-09
0.5,0.0,30,172.54146585404285,1.2553960047488622e-05,2.1698230575494104e-12,2.017590850730456e-06,6.251941864304316e-09
0.5,0.0,31,171.68941659253943,1.254887883488714e-05,6.393067900292247e-13,2.0668322415231583e-06,6.362476883166052e-09
0.5,0.0,32,172.8364393089254,1.2606900294776198e-05,4.792148859799678e-12,1.992262052865567e-06,6.320227290245804e-09
0.5,0.0,33,172.4257736210511,1.2518844780003769e-05,5.901342166639172e-12,2.0281439629527284e-06,6.198281661941426e-09
0.5,0.0,34,172.20135392176843,1.263837813770252e-05,1.1263045747214725e-12,2.0467868291559096e-06,6.3620297060364685e-09
0.5,0.0,35,172.82737521053934,1.2598280530901245e-05,9.693823676667254e-13,2.0069755954524538e-06,6.2428739826233205e-09
0.5,0.0,36,172.3897355643588,1.267950388864744e-05,5.157244403698721e-12,2.0435329089026893e-06,6.3475462972359025e-09
0.5,0.0,37,172.1425130019487,1.2478900647091618e-05,1.9989683774449223e-12,2.0237867439811965e-06,6.291556645004284e-09
0.5,0.0,38,172.45787406437395,1.2640491790431764e-05,2.062120121785781e-15,2.0156022012173864e-06,6.412813298420001e-09
0.5,0.0,39,171.84776827477697,1.259494135263311e-05,2.994253339564567e-12,2.0581005033070266e-06,6.397432957045886e-09
0.5,0.0,40,172.23521550591622,1.2612503835885473e-05,1.8334758234536985e-12,2.0277794706994537e-06,6.408224927865815e-09
0.5,0.0,41,171.79240076981512,1.2616477770499994e-05,1.1216334433743643e-13,2.053923186768076e-06,6.473760339909569e-09
0.5,0.0,42,172.20568306744713,1.2560408778239021e-05,1.138517627246337e-14,2.040226013163707e-06,6.291610875471187e-09
0.5,0.0,43,172.17041503867452,1.2606900982453398e-05,2.7917435820907094e-12,2.0502533496060145e-06,6.3147067098709876e-09
0.5,0.0,44,172.50825078894385,1.2586293133167489e-05,2.7493087683221714e-13,2.0221529555981467e-06,6.287288300101389e-09
0.5,0.0,45,172.81136443563716,1.2577069696257656e-05,1.964390532010334e-12,2.0123972074653854e-06,6.193928564905447e-09
0.5,0.0,46,171.98487409084683,1.2596918853134031e-05,1.5377805233346995e-12,2.06541058009894e-06,6.306061103773484e-09
0.5,0.0,47,172.3482085278528,1.2600021681686741e-05,2.046744178487704e-12,2.0326461426732685e-06,6.3189156249442615e-09
0.5,0.0,48,172.16094797059907,1.2585567254751068e-05,8.444867272720587e-13,2.031649686833649e-06,6.386046392403004e-09
0.5,0.0,49,172.21663658769052,1.252030696014384e-05,1.5749030958249245e-12,2.05707967340127e-06,6.147902688419734e-09
0.5,0.1,0,171.88480036422138,1.258972847823738e-05,2.2564975562084765e-13,2.0575045949072982e-06,6.3804432141763865e-09
0.5,0.1,1,172.57410673635542,1.2626414844480061e-05,5.481738240904595e-13,2.029398851554446e-06,6.274947622176549e-09
0.5,0.1,2,172.13796694661755,1.2608456502340956e-05,2.2061725765052086e-12,2.0563625201029335e-06,6.30054623169077e-09
0.5,0.1,3,172.10949661494323,1.2580034469458248e-05,4.351946446542677e-12,2.0386468228644755e-06,6.362021853046492e-09
0.5,0.1,4,172.1684610848687,1.264218475395569e-05,5.174891734728823e-13,2.0384764328161096e-06,6.423507271121018e-09
0.5,0.1,5,171.8754504053105,1.2547331492994794e-05,8.907199788746769e-12,2.0634136575739723e-06,6.2896906970390824e-09
0.5,0.1,6,172.27642615284321,1.2638973846604711e-05,1.5180398805437693e-12,2.0424510134208377e-06,6.352032698579585e-09
0.5,0.1,7,171.93197248139856,1.26286436538767e-05,6.224975989694228e-14,2.0580859238621827e-06,6.409091124507684e-09
0.5,0.1,8,172.8106314371673,1.2700107429576948e-05,3.3054376077271407e-12,1.9999466353336873e-06,6.414909925866533e-09
0.5,0.1,9,172.13394598125868,1.2617102844765974e-05,4.069944657881939e-12,2.054111491029438e-06,6.323094279802465e-09
0.5,0.1,10,172.14840367580587,1.2592126633252806e-05,1.5289221729301612e-12,2.0375802671064334e-06,6.369569355798255e-09
0.5,0.1,11,172.12677770750966,1.2576667124613792e-05,3.876070485791787e-13,2.0375199425142736e-06,6.359879810518466e-09
0.5,0.1,12,172.12730045496374,1.2540318124536793e-05,7.736574203506953e-13,2.053759857174165e-06,6.229735825873246e-09
0.5,0.1,13,172.5380065163305,1.266376388584051e-05,5.251224462631598e-13,2.025541245619097e-06,6.3584983964635885e-09
0.5,0.1,14,171.81346812614657,1.2547550736161472e-05,6.014438461099344e-13,2.0465188303873415e-06,6.409711290062799e-09
0.5,0.1,15,171.99589013572535,1.2580603615641796e-05,2.1322815355235504e-13,2.0610571239047532e-06,6.302963823524174e-09
0.5,0.1,16,172.26935567249828,1.2567170162509387e-05,2.005637965468483e-12,2.0095837538493865e-06,6.425252619674672e-09
0.5,0.1,17,172.1658985104379,1.2634507415983933e-05,3.894920005299901e-12,2.011530383166986e-06,6.546400589193969e-09
0.5,0.1,18,171.96249964146338,1.2538555185040687e-05,4.15602956325463e-13,2.0461669145202837e-06,6.336109191945311e-09
0.5,0.1,19,172.73483854446056,1.2586395344314297e-05,1.757456763894887e-12,1.9993895002966897e-06,6.304004498908596e-09
0.5,0.12097275924594193,0,172.58366529175734,1.2617270489571403e-05,8.48243770224454e-13,2.0173082653863817e-06,6.319368453865116e-09
0.5,0.12097275924594193,1,172.3382122052607,1.2593959816553166e-05,6.350743512813425e-13,2.0300667013107227e-06,6.329615842978636e-09
0.5,0.12097275924594193,2,171.96060406935473,1.2603325929198076e-05,3.242827928102034e-13,2.039793358561934e-06,6.454848654850857e-09
0.5,0.12097275924594193,3,172.67707391063755,1.2603174786718964e-05,1.1834110828290305e-13,2.019336199597493e-06,6.251832444952055e-09
0.5,0.12097275924594193,4,172.35371549799186,1.2673814528149954e-05,5.1903201734386975e-12,2.0008569972738592e-06,6.56984995807968e-09
0.5,0.12097275924594193,5,173.0188611273086,1.262497149290902e-05,4.1526081093103225e-14,2.0113179656205566e-06,6.175311929861092e-09
0.5,0.12097275924594193,6,172.19125388817423,1.258166378879621e-05,4.5965225039446875e-12,2.035004709189295e-06,6.347317331603226e-09
0.5,0.12097275924594193,7,172.68181782966175,1.257620789909874e-05,5.692130118998578e-13,2.0053546965737012e-06,6.284499501035301e-09
0.5,0.12097275924594193,8,172.4300849189357,1.261867445280289e-05,5.2824136614252165e-12,2.016205134003289e-06,6.387735477542433e-09
0.5,0.12097275924594193,9,172.0812642207052,1.2598243869405524e-05,4.918774047010794e-13,2.0351558151295905e-06,6.419580731664754e-09
0.5,0.12097275924594193,10,171.99264827046562,1.2608466045854483e-05,3.1503498438788313e-12,2.0650397679955497e-06,6.31824968223599e-09
0.5,0.12097275924594193,11,172.0761976883591,1.2593441364898466e-05,8.482853609550006e-13,2.0264937355672506e-06,6.458545006505668e-09
0.5,0.12097275924594193,12,172.30143982210404,1.2594215506203892e-05,4.5383389885123795e-12,2.01205300844937e-06,6.432154975333482e-09
0.5,0.12097275924594193,13,171.76614402685655,1.254808411000364e-05,5.829824378000971e-15,2.039146674687836e-06,6.468301729227051e-09
0.5,0.12097275924594193,14,172.5560057496395,1.2706858030788916e-05,2.1827536963793806e-13,2.019884818314235e-06,6.435759364816525e-09
0.5,0.12097275924594193,15,172.489861933609,1.2657903111285755e-05,5.302030440703041e-14,2.0192599755660506e-06,6.403475326130947e-09
0.5,0.12097275924594193,16,172.21076448086455,1.2584192592314626e-05,2.8952660963893362e-12,2.0545049532805543e-06,6.2460995842773046e-09
0.5,0.12097275924594193,17,172.7031748277105,1.2693037668244694e-05,2.134986411158072e-12,2.028596032408489e-06,6.308989142808742e-09
0.5,0.12097275924594193,18,171.79303259276563,1.252203950059814e-05,2.8526099454724353e-12,2.035041622282197e-06,6.439856692430936e-09
0.5,0.12097275924594193,19,172.51444887751046,1.2615180556723236e-05,1.3631835785556416e-12,1.999975442103711e-06,6.43266438953578e-09
0.5,0.1463440847957663,0,172.241963952406,1.2565023125079738e-05,9.920646180934554e-13,2.0252398935230592e-06,6.356488671192466e-09
0.5,0.1463440847957663,1,172.65928144354498,1.2601813032823942e-05,1.6380789771155956e-12,2.006226549747384e-06,6.321913135862015e-09
0.5,0.1463440847957663,2,172.1030735239384,1.2590411285819199e-05,1.6704434680041132e-12,2.028544715569058e-06,6.431915478052364e-09
0.5,0.1463440847957663,3,172.17770629614836,1.2550868638696386e-05,1.0505490132507652e-12,2.011995730086189e-06,6.431673490640984e-09
0.5,0.1463440847957663,4,172.26052301741547,1.2592808767278415e-05,7.665520368754665e-13,2.0155380301878966e-06,6.434079123025067e-09
0.5,0.1463440847957663,5,171.48057504536433,1.2533557294539655e-05,8.323041807244978e-13,2.0614070619017123e-06,6.458481992932236e-09
0.5,0.1463440847957663,6,172.5106830894455,1.2645809169790238e-05,2.0408738415663726e-13,2.006157486282192e-06,6.444418995073836e-09
0.5,0.1463440847957663,7,172.63441578515528,1.2613600227503298e-05,3.2481409467130273e-14,2.0141972708235847e-06,6.309446109602679e-09
0.5,0.1463440847957663,8,172.43517097520834,1.2642382559752413e-05,5.565946316670405e-12,2.0079417779575997e-06,6.457815705303257e-09
0.5,0.1463440847957663,9,172.3905490667292,1.2635221378917805e-05,1.1473527335819487e-12,2.0028298373594006e-06,6.49765711147948e-09
0.5,0.1463440847957663,10,172.2090369918972,1.2606855372959369e-05,3.970460924324272e-13,2.023516207909937e-06,6.434857417030559e-09
0.5,0.1463440847957663,11,172.5415784395957,1.2740456427950932e-05,6.9149456171956305e-12,2.0121806996255054e-06,6.517723829171801e-09
0.5,0.1463440847957663,12,172.36086236150194,1.2646717489802038e-05,1.1665863032284115e-12,2.0164214385458076e-06,6.457143093479124e-09
0.5,0.1463440847957663,13,172.19843754177447,1.2622124151363305e-05,6.217541638185596e-14,2.031109466802595e-06,6.421708107162529e-09
0.5,0.1463440847957663,14,172.43187854445083,1.2675312821204595e-05,3.2762717474726594e-12,2.0238816109053167e-06,6.424583909742759e-09
0.5,0.1463440847957663,15,171.71059800674854,1.2629201625080725e-05,1.672035124043728e-13,2.053797499448731e-06,6.52648226280423e-09
0.5,0.1463440847957663,16,172.4745348200456,1.2567332828239146e-05,1.3161271424695554e-12,2.0109569068110506e-06,6.332005331006682e-09
0.5,0.1463440847957663,17,171.9538202450351,1.2614065106219437e-05,2.2455861092630822e-15,2.045048449084991e-06,6.4459353365889525e-09
0.5,0.1463440847957663,18,172.21049575172805,1.2660781714254216e-05,1.9633123841131387e-12,2.0168677509549617e-06,6.537029548825337e-09
0.5,0.1463440847957663,19,172.11547118065332,1.2494296122422235e-05,3.5673214480831307e-12,2.0274980049464005e-06,6.303101266151273e-09
0.5,0.17703647737065947,0,171.87708743727714,1.2527963897738237e-05,2.5719492202101276e-12,2.0406543503548657e-06,6.383974088791838e-09
0.5,0.17703647737065947,1,172.5570376055251,1.2641734118499641e-05,1.7814611994819669e-12,2.007043572620765e-06,6.413240247418012e-09
0.5,0.17703647737065947,2,172.17084283002404,1.2577185066353328e-05,1.206096655559144e-12,2.0326765257188154e-06,6.365249069060122e-09
0.5,0.17703647737065947,3,171.89906847731044,1.2524027411569133e-05,4.31178822622718e-12,2.056626281254732e-06,6.287399157898329e-09
0.5,0.17703647737065947,4,172.25213505484362,1.2610024530092021e-05,1.0924609672491823e-12,2.0012427048254335e-06,6.531767546354993e-09
0.5,0.17703647737065947,5,172.57456213124468,1.2604676484090557e-05,4.884800506980264e-12,1.98872843415056e-06,6.446278894852232e-09
0.5,0.17703647737065947,6,172.03959872558124,1.2589078320602093e-05,6.6472618390136985e-12,2.0152472156906767e-06,6.519053899503386e-09
0.5,0.17703647737065947,7,171.9744459696038,1.2602884169130183e-05,7.31818857462647e-13,2.0246905570767753e-06,6.523768909762259e-09
0.5,0.17703647737065947,8,171.9079981159566,1.2605731061422215e-05,4.245651972607286e-13,2.0543196243659568e-06,6.407529265003241e-09
0.5,0.17703647737065947,9,172.02290080654157,1.2635161214916847e-05,2.2357837635205952e-12,2.0521465726821908e-06,6.406285107731508e-09
0.5,0.17703647737065947,10,172.3933572436351,1.265071042645781e-05,6.797522868700397e-13,2.0264596486080974e-06,6.398547197620915e-09
0.5,0.17703647737065947,11,171.53278624610937,1.256282932555995e-05,3.8719397442613275e-12,2.072169997216098e-06,6.41818843949185e-09
0.5,0.17703647737065947,12,172.00975458377485,1.2645522477808512e-05,3.674289546356177e-12,2.0403570440609974e-06,6.483400847755466e-09
0.5,0.17703647737065947,13,172.1736568151116,1.2588941336636646e-05,7.77851535355384e-13,2.033034511280794e-06,6.378179588001863e-09
0.5,0.17703647737065947,14,172.69145381234577,1.2613473640472286e-05,1.1058018816082058e-12,1.9866692578920004e-06,6.422172263648239e-09
0.5,0.17703647737065947,15,172.32476946154634,1.2617489158136447e-05,2.457377603253794e-12,2.0196088745506975e-06,6.416909085388342e-09
0.5,0.17703647737065947,16,172.34046489721047,1.2615764326881416e-05,1.1545041891005595e-12,2.029056449474959e-06,6.3618110488496e-09
0.5,0.17703647737065947,17,171.43092103453344,1.2544154450589661e-05,8.011441158112413e-13,2.053212245802691e-06,6.53519346415265e-09
0.5,0.17703647737065947,18,172.03404415620372,1.2636968928201823e-05,1.4275311104498678e-13,2.0469691012535145e-06,6.432030927819327e-09
0.5,0.17703647737065947,19,172.08125772131658,1.2631474120649928e-05,6.283205525979621e-13,2.0505787037594847e-06,6.385876870431129e-09
0.5,0.21416591154710435,0,172.02329432821236,1.261131443980996e-05,4.5016054270645716e-13,2.0133737679443616e-06,6.5711248721929504e-09
0.5,0.21416591154710435,1,171.6313787558147,1.2612242800514092e-05,8.46933330879647e-14,2.04579584603747e-06,6.578231652324443e-09
0.5,0.21416591154710435,2,171.49058613397466,1.2611791311380874e-05,1.9477320183650354e-12,2.068003022380297e-06,6.524848167407151e-09
0.5,0.21416591154710435,3,172.40893063065243,1.2565559118983943e-05,1.7780035835806253e-12,1.9821601285029724e-06,6.501726803519144e-09
0.5,0.21416591154710435,4,171.55668894583104,1.2576463507825965e-05,1.1937747291505643e-13,2.0724354810152836e-06,6.428661858980671e-09
0.5,0.21416591154710435,5,172.38974269879245,1.2603266858060634e-05,1.6860786978415494e-12,2.000283684754421e-06,6.46836616867827e-09
0.5,0.21416591154710435,6,171.917356870509,1.2671611930795484e-05,1.282707130763997e-12,2.0157394100218603e-06,6.683805272182241e-09
0.5,0.21416591154710435,7,172.14023442261197,1.25976755689628e-05,2.6982492504298444e-12,2.016297859985564e-06,6.486086645417334e-09
0.5,0.21416591154710435,8,171.81387441703203,1.2527211267215658e-05,9.12079302505944e-13,2.0346748421151306e-06,6.4416551757549905e-09
