ipqif,gsyn,seed,dpr,am2,cm2,astd2,cstd2
0.25,0.17703647737065947,2,168.11159074293667,8.038763412862907e-06,4.71707791253318e-12,1.5309023566103244e-06,4.034241889106174e-09
0.25,0.17703647737065947,3,167.83666870031274,8.036573402988718e-06,7.294858271043114e-12,1.5334965290467814e-06,4.094160706228647e-09
0.25,0.17703647737065947,4,168.57432101214812,8.100605376943518e-06,5.180482423791603e-12,1.4910219694784698e-06,4.191302735175358e-09
0.25,0.17703647737065947,5,167.91167767911782,8.05756410321984e-06,9.473435971975998e-12,1.5215878047710789e-06,4.161047202728144e-09
0.25,0.17703647737065947,6,168.14388850031665,8.048467484928562e-06,1.0498581086057117e-11,1.521284299981208e-06,4.0816427554594376e-09
0.25,0.17703647737065947,7,167.9908405564608,8.083453779846192e-06,6.3893449774623074e-12,1.522880923823909e-06,4.172799990146013e-09
0.25,0.17703647737065947,8,167.54130213387202,8.081771559735486e-06,6.3710253783287754e-12,1.546809128100303e-06,4.179970362762369e-09
0.25,0.17703647737065947,9,168.19939929552507,8.032401998617115e-06,7.043374061045415e-12,1.5100248933310697e-06,4.102396255488563e-09
0.25,0.17703647737065947,10,168.24560045498066,8.1258953435213e-06,8.384618796691648e-12,1.5279913963320229e-06,4.133578038568991e-09
0.25,0.17703647737065947,11,167.83063127438606,8.047718208195877e-06,1.1300704619388831e-11,1.5337024669512928e-06,4.107201129724912e-09
0.25,0.17703647737065947,12,167.8553056798659,8.125239374577923e-06,1.952679771356312e-11,1.531719581681423e-06,4.215615065814989e-09
0.25,0.17703647737065947,13,167.74363186779627,8.069891454412323e-06,5.877488380637822e-12,1.5304664966440148e-06,4.186556647638246e-09
0.25,0.17703647737065947,14,168.67409145936992,8.118376161311265e-06,8.22196821929127e-12,1.5066347489548022e-06,4.1068163450330585e-09
0.25,0.21416591154710435,0,167.48046312651067,8.08061909029407e-06,8.401567511187634e-12,1.534606700982668e-06,4.255127169293669e-09
0.25,0.21416591154710435,1,167.341581943386,8.094746986513884e-06,2.796132316479017e-12,1.5489149854776526e-06,4.2501723929471425e-09
0.25,0.21416591154710435,2,167.6743472032924,8.120578431143814e-06,8.544711214726556e-12,1.5352175733729129e-06,4.254738514371576e-09
0.25,0.21416591154710435,3,168.50619051098485,8.070927144236197e-06,7.860849819937827e-12,1.4871126411524447e-06,4.184892987670358e-09
0.25,0.21416591154710435,4,167.3201929639406,8.034317203182813e-06,2.483146921857927e-12,1.5490467745614289e-06,4.166171054350086e-09
0.25,0.21416591154710435,5,167.937944355961,8.121994632086895e-06,8.758817510672315e-12,1.5198060185081627e-06,4.25756688919661e-09
0.25,0.21416591154710435,6,167.34104454108623,8.061579045068345e-06,6.855270045952245e-12,1.5450145869278926e-06,4.216525168719124e-09
0.25,0.21416591154710435,7,167.82637304273558,8.052753604192938e-06,7.646526530724505e-12,1.510975117861205e-06,4.23364681925732e-09
0.25,0.21416591154710435,8,167.28479770328806,8.014535217476824e-06,6.036483524613288e-12,1.5325069728061344e-06,4.226432418116171e-09
0.25,0.21416591154710435,9,167.47809349376556,8.058951816222938e-06,3.5849449300304657e-12,1.5484012543937365e-06,4.1592775475945995e-09
0.25,0.21416591154710435,10,167.46534054067175,7.997398997596164e-06,7.2668239513720275e-12,1.5234856783349535e-06,4.19317204264372e-09
0.25,0.21416591154710435,11,168.14544366767126,8.032405177311457e-06,6.217590953403189e-12,1.5110258687755904e-06,4.113613177909277e-09
0.25,0.21416591154710435,12,167.39810575274382,8.081055231800119e-06,6.870583079139649e-12,1.5515550177705788e-06,4.196058970464257e-09
0.25,0.21416591154710435,13,168.28650087887476,8.116070827218697e-06,6.911440882918217e-12,1.5131395681296318e-06,4.183579408359375e-09
0.25,0.21416591154710435,14,167.8962959038435,8.090042413605142e-06,8.205838850454151e-12,1.5161524256794488e-06,4.241675376518102e-09
0.25,0.2590824125627555,0,166.68274177182192,7.950650950880437e-06,7.662766188919198e-12,1.5509407586647715e-06,4.209735827594852e-09
0.25,0.2590824125627555,1,167.0243144989093,8.015351696337469e-06,1.2585540894356736e-11,1.5479862160052247e-06,4.218453317396635e-09
0.25,0.2590824125627555,2,167.9723543798253,8.134456803987847e-06,4.393546529299662e-12,1.512764009498999e-06,4.305611324433867e-09
0.25,0.2590824125627555,3,167.87748353576305,8.10216222932362e-06,7.893252415623711e-12,1.5094124646348347e-06,4.299054480372775e-09
0.25,0.2590824125627555,4,167.0672149442985,8.009637278390226e-06,4.3408100311065385e-12,1.5387393198151718e-06,4.252249200588233e-09
0.25,0.2590824125627555,5,167.75258974944657,8.138961048927069e-06,4.285216567202747e-12,1.5139010556724441e-06,4.37043141109787e-09
0.25,0.2590824125627555,6,167.97409292479622,8.112925430063083e-06,6.210122905488993e-12,1.5053556336401393e-06,4.308968511075981e-09
0.25,0.2590824125627555,7,168.55583386692368,8.124520845830063e-06,4.586011414644786e-12,1.4813526359318291e-06,4.280280579531998e-09
0.25,0.2590824125627555,8,167.99948671950503,8.088261797262293e-06,6.800350244232725e-12,1.5086017925318382e-06,4.248648213910743e-09
0.25,0.2590824125627555,9,167.51195598426602,8.127273548905633e-06,4.570326936121297e-12,1.5371022580739712e-06,4.306393710616792e-09
