ipqif,gsyn,seed,dpr,am2,cm2,astd2,cstd2
0.75,0.12097275924594193,4,194.1688589241476,2.0301690885907607e-05,1.7511083672144865e-12,6.270404260157018e-07,1.0172079590558184e-08
0.75,0.12097275924594193,5,193.84313727777595,2.031742261944362e-05,7.091998314588707e-13,6.365257916759121e-07,1.0312625092838001e-08
0.75,0.12097275924594193,6,193.89695931376315,2.0379072772206913e-05,7.406419976105763e-12,6.469301945350041e-07,1.0265231180464767e-08
0.75,0.12097275924594193,7,193.99091515034493,2.0361417040007898e-05,1.8949178126529255e-12,6.267687728877117e-07,1.0309214873672393e-08
0.75,0.12097275924594193,8,193.77721858840775,2.0331492019517806e-05,7.100297147431236e-13,6.413531416874023e-07,1.0333611133788934e-08
0.75,0.12097275924594193,9,193.89975305389615,2.0367177666650302e-05,1.4013511584678364e-14,6.419142919956308e-07,1.0288526198922102e-08
0.75,0.12097275924594193,10,193.4843599022854,2.027523234653361e-05,3.716517713640761e-12,6.83508415390176e-07,1.0240560003101586e-08
0.75,0.12097275924594193,11,193.62229635092754,2.033473026812644e-05,1.1192621794682997e-12,6.474944234539579e-07,1.038893363765755e-08
0.75,0.12097275924594193,12,193.82647727121403,2.040880645687374e-05,2.878507724880361e-14,6.367205868389793e-07,1.0382224618408787e-08
0.75,0.12097275924594193,13,193.53033426463676,2.024082903301536e-05,5.609403634351762e-13,6.483552084318511e-07,1.0372135216512127e-08
0.75,0.12097275924594193,14,194.07420989487738,2.0420695456125466e-05,5.718461321796677e-14,6.396165121456809e-07,1.024033167983195e-08
0.75,0.1463440847957663,0,193.7277605342781,2.0232370031986415e-05,2.7607947285728814e-14,6.607472628301143e-07,1.0197631185494441e-08
0.75,0.1463440847957663,1,194.09301288204972,2.032741334840667e-05,2.5398425911887277e-13,6.228031119915852e-07,1.0252913502409655e-08
0.75,0.1463440847957663,2,193.87374007311152,2.0376134809740017e-05,4.482890036482311e-14,6.428814566416369e-07,1.0303753868709536e-08
0.75,0.1463440847957663,3,193.4646744577223,2.0233689881719355e-05,1.6040016824714073e-12,6.485933954036171e-07,1.0400743758970774e-08
0.75,0.1463440847957663,4,193.9999220574408,2.0335484720975286e-05,1.1623454947350946e-13,6.092074492510899e-07,1.0377209823775669e-08
0.75,0.1463440847957663,5,193.4125592549245,2.0294330379923196e-05,7.464610318285541e-14,6.474591991888299e-07,1.0477376224779379e-08
0.75,0.1463440847957663,6,194.04874350783058,2.027250479546617e-05,2.1077537443186306e-14,6.460658089700284e-07,1.012413792539679e-08
0.75,0.1463440847957663,7,194.05205766444635,2.02913279657194e-05,5.387027098757486e-13,6.44002755047597e-07,1.0144572798655721e-08
0.75,0.1463440847957663,8,194.02873920333406,2.0281045389424547e-05,1.851477907706835e-12,6.416900385669992e-07,1.0160696167765878e-08
0.75,0.1463440847957663,9,193.45534659620702,2.02838196365295e-05,1.6261167249073031e-12,6.384912804337077e-07,1.049038642466051e-08
0.75,0.1463440847957663,10,194.12975277343867,2.0381067668003952e-05,2.604873849795372e-13,6.214831284117917e-07,1.0274873631676207e-08
0.75,0.1463440847957663,11,194.15190924558394,2.056242543168622e-05,6.014209843997649e-12,6.23815550917687e-07,1.0364364919721751e-08
0.75,0.1463440847957663,12,193.93956352462746,2.037418798030761e-05,1.0485545709660563e-13,6.296321706503151e-07,1.0333076761582308e-08
0.75,0.1463440847957663,13,194.20755047752806,2.0388898136354475e-05,7.572256081632451e-13,6.188697043554449e-07,1.0250328147521006e-08
0.75,0.1463440847957663,14,193.8660533782573,2.02768463959721e-05,1.403029244895885e-13,6.284160669260817e-07,1.031453244582722e-08
0.75,0.17703647737065947,0,193.72286317412286,2.0350791831994294e-05,4.607665810144961e-13,6.297294467186185e-07,1.0434746843890323e-08
0.75,0.17703647737065947,1,193.57704042058424,2.0382405554212936e-05,2.265001676627986e-12,6.216650507956884e-07,1.057422791430719e-08
